subject_id	time
34227	1985
34236	1994
34237	2011
34281	1982
34284	2005
34418	1991
34447	2003
34515	2000
34585	2011
34605	2012
35095	1989
35345	1992
35626	2012
35629	1980
35632	1960
35679	2012
35715	2012
35761	1993
35790	2012
35814	2008
35848	2006
35858	2011
35861	2007
35865	2001
35866	2012
35867	2012
35916	2008
35970	1997
35977	2012
35983	2004
35988	2012
35989	2007
35990	2008
36004	2011
36011	1999
36056	1962
36067	2006
36112	1960
36115	1990
36116	1995
36118	1997
36119	1940
36120	1998
36122	1993
36123	1997
36124	1964
36125	1958
36126	1973
36127	1955
36134	1986
36151	1989
36186	1983
36214	2013
36225	1992
36226	1937
36236	1985
36237	1981
36238	1981
36239	1981
36241	1980
36243	1979
36247	1962
36260	1991
36262	1996
36264	2012
36266	1996
36268	1989
36269	1995
36271	2004
36319	1983
36324	1999
36326	1999
36338	2006
36355	2012
36357	1996
36358	1999
36359	1977
36360	1984
36379	2012
36392	2011
36484	2003
36587	1996
36588	1990
36698	1997
36759	1942
36787	1994
36828	2006
36829	2009
36866	1998
36882	2001
36951	2008
36957	2004
36958	1999
36963	1995
36974	2007
37007	2011
37012	1988
37020	1994
37033	1989
37062	2004
37063	2006
37065	2006
37078	2002
37137	2012
37138	2012
37140	2012
37154	2012
37162	2011
37163	2011
37164	2012
37167	1983
37170	1984
37174	1977
37183	1981
37248	1993
37249	1996
37254	1994
37303	2012
37344	2012
37385	1987
37395	2014
37396	1999
37411	1998
37412	1995
37415	2012
37416	2012
37418	2003
37449	2012
37460	1979
37468	1998
37469	1999
37487	2000
37502	2004
37511	1988
37531	2003
37562	2012
37567	2005
37568	2007
37569	2005
37570	2006
37571	2005
37573	2007
37615	2012
37619	2012
37672	2012
37673	2012
37685	2012
37694	2012
37722	2012
37745	2012
37785	2012
37819	2012
37855	2012
37870	2007
37873	2008
37874	2009
37897	2012
37898	2013
37946	2012
38040	2012
38069	2012
38070	2012
38072	1999
38081	2012
38118	2010
38119	2009
38120	2008
38121	2007
38122	2006
38123	2005
38124	2004
38125	2003
38126	2002
38127	2010
38128	2009
38129	2008
38131	2012
38132	2012
38212	2012
38216	2003
38217	2003
38226	1995
38228	2014
38256	1995
38326	1993
38361	2002
38422	1997
38428	2009
38429	2007
38430	2007
38434	2012
38435	1981
38436	1981
38437	1982
38470	1994
38629	1995
38646	1980
38695	2002
38701	2003
38711	2003
38722	1989
38723	1993
38758	2012
38766	2005
38903	1986
38907	2012
38936	2003
38938	1994
38951	2002
38954	2006
38965	2000
38966	1984
38989	2010
39024	2000
39064	1998
39065	1999
39087	2012
39088	2005
39089	2008
39091	2011
39109	2012
39118	2012
39121	1995
39195	2011
39269	2006
39270	2004
39274	1993
39292	1987
39303	2012
39496	2012
39503	2002
39507	2007
39523	1997
39524	1997
39525	2001
39530	1997
39531	1988
39532	1992
39543	1997
39610	2008
39637	2012
39676	2012
39699	2012
39743	2011
39759	2012
39761	2013
39794	2012
39808	2012
39869	1988
39923	1998
40001	1983
40003	1984
40074	2000
40081	2012
40122	1961
40126	2011
40187	2001
40188	1998
40189	1999
40190	2002
40191	2006
40196	2008
40199	2010
40247	2012
40249	2012
40257	2002
40286	2012
40310	2012
40335	2005
40339	2012
40380	2000
40388	2002
40391	1992
40533	2012
40536	1980
40597	2004
40651	2012
40756	2012
40879	2012
40932	2007
40935	1986
41013	2012
41019	2012
41027	2012
41028	2012
41029	2012
41189	2009
41234	2011
41244	2012
41245	2013
41408	2012
41428	2012
41488	2012
41529	2012
41568	2013
41574	2012
41612	2012
41658	2013
41705	2007
41731	1985
41732	1986
41733	1994
41734	2010
41735	2010
41736	2011
41742	1992
41743	1998
41863	1993
41865	1995
41867	1992
41883	2005
41887	1999
41888	2008
42095	1996
42097	1997
42238	2003
42253	2012
42339	2012
42342	2012
42388	1997
42690	2004
42707	2012
42741	2012
42786	2012
42789	2001
42850	2012
42859	2012
42869	2012
43118	2012
43139	2012
43159	2012
43180	2013
43197	2013
43310	2013
43383	2012
43386	2007
43404	2013
43523	2014
43525	2012
43557	2013
43558	2012
43574	2013
43581	2013
43951	2013
43972	2010
43973	2008
43982	2004
44110	2005
44111	2012
44120	2012
44461	2014
44521	1987
44636	2013
44675	2004
44676	2004
44677	2007
44678	1993
44679	2001
44690	2011
44691	2012
44692	2012
44693	2013
44705	2013
44758	2001
44796	2012
44936	1986
44937	1987
44938	1988
44939	1989
44940	1990
44941	1990
44942	1991
44943	1991
44961	2006
45048	1986
45054	1978
45089	1988
45143	2012
45213	2013
45240	2012
45241	2013
45336	2012
45339	2012
45391	1992
45392	1992
45393	1993
45394	1993
45395	1994
45414	2012
45624	2012
45706	2012
45810	2012
45812	2009
45841	2012
45842	2013
45884	2012
45904	1994
45905	1999
45907	2002
46010	2012
46011	2013
46012	2013
46013	2013
46014	2012
46036	2004
46043	1984
46079	2012
46112	2011
46116	2004
46117	1998
46124	2008
46126	2012
46128	2008
46131	2011
46140	2005
46213	2013
46234	2012
46307	2013
46312	2012
46451	2012
46452	2013
46458	2012
46537	1992
46538	1993
46539	1994
46703	2012
46728	2013
46742	2009
46826	2013
46828	2013
46829	2013
46832	2012
46834	2012
46875	1999
46940	2012
46954	2003
47144	2001
47146	2004
47147	2012
47150	1985
47152	1988
47170	2012
47218	1995
47243	1981
47276	2012
47374	2014
47464	2012
47533	2012
47539	2006
47576	2012
47629	1957
47630	2003
47644	2012
47656	2003
47664	2000
47665	1957
47666	1995
47669	2004
47670	2005
47672	2005
47684	2012
47685	2013
47691	2008
47696	2004
47721	1986
47725	2011
47726	2011
47727	2011
47728	2011
47729	2011
47730	2012
47731	2012
47759	1997
47760	1998
47761	1997
47763	1994
47764	2001
47889	2013
47891	2009
47957	2013
48030	2005
48031	2013
48034	2013
48037	2012
48039	2012
48055	2013
48061	2013
48065	2013
48289	2012
48669	2013
48670	2012
48700	2013
48702	2013
48745	2005
48746	2006
48873	1995
48880	2014
48882	2012
48928	1994
48943	1995
48944	1996
48997	2012
48998	1987
49000	1993
49018	2011
49019	2011
49020	2011
49050	2006
49057	2012
49087	2012
49119	2002
49131	2013
49270	2012
49278	2013
49287	2003
49294	2013
49313	2010
49314	2012
49315	2009
49349	2004
49362	2013
49423	1999
49424	1996
49425	2012
49426	2007
49436	2011
49559	2006
49568	1999
49598	2008
49619	2012
49666	2009
49693	2013
49883	2003
49892	2013
49977	2001
49979	2000
49983	2011
50017	2012
50022	2007
50167	2011
50323	2008
50331	2012
50502	1993
50512	2012
50513	2012
50535	2013
50596	1989
50658	2012
50665	2008
50674	2012
50811	2013
50814	2013
50900	2014
50945	2012
51212	2012
51498	2012
51621	2013
51928	2013
51935	2013
51943	2013
51944	2012
51945	2013
52129	2012
52170	2013
52353	2011
52392	2006
52484	2013
52485	2013
52586	2013
52606	2014
52707	2012
52764	2004
52771	1981
52772	1992
52781	2007
52783	1983
52787	1993
52788	1994
52826	1991
52827	1993
53196	1991
53216	2011
53386	2009
53407	2013
53575	2013
53742	1987
53889	2013
53890	2013
53925	1988
53926	1989
53950	2001
53951	2003
53952	2004
53984	2013
54158	1999
54173	2013
54186	2012
54234	2012
54254	2011
54256	1992
54257	1994
54258	2003
54270	2013
54277	2013
54289	1992
54293	1998
54297	1983
54338	2013
54356	2012
54371	2012
54372	1994
54433	2013
54435	2013
54438	2013
54550	2016
54551	2014
54552	2013
54602	2013
54614	2013
54615	2011
54675	2013
54676	2013
54705	2013
54727	2003
54728	2012
54734	2013
54764	2008
54942	2015
55015	2012
55020	2000
55032	2013
55033	1989
55100	2013
55110	2012
55113	2013
55354	2013
55467	2013
55479	2012
55577	2010
55578	2012
55653	1981
55654	1983
55703	2014
55708	2009
55723	2004
55770	2013
55783	2013
56091	2013
56093	2013
56094	2013
56108	2013
56112	2013
56116	2014
56117	2012
56118	2013
56159	2013
56239	1998
56338	2012
56403	1999
56415	2012
56569	2002
56626	2002
56627	1999
56628	1997
56665	2007
56726	1994
56757	1991
56758	1992
56759	1992
56844	2013
56846	2013
56847	2013
56849	2013
56951	2013
57105	2006
57150	2013
57269	2013
57751	2012
57755	2013
57933	2003
57978	2013
57995	2012
58015	2013
58033	2012
58054	2009
58245	2012
58311	2012
58345	2012
58646	2013
58709	2013
58719	2003
58850	2013
58864	2007
58865	2008
58912	1998
58914	2000
58915	2001
58918	2004
58919	2004
58948	2013
58949	2013
58957	2013
58960	2007
58961	2007
58962	2009
58963	2010
58984	2006
59035	2014
59077	2013
59117	2013
59160	2012
59200	2012
59336	2010
59583	2013
59632	2013
59664	2013
59825	2015
59844	1988
59845	1997
59919	2007
60003	2014
60010	2013
60011	2016
60022	1997
60368	2012
60376	2013
60392	1959
60429	2009
60490	2013
60491	2013
60493	1999
60533	1950
60601	2000
60604	2001
60605	2002
60606	2003
60607	2004
60608	2005
60712	2011
60901	2015
61001	2004
61118	2013
61141	2013
61212	2012
61213	2012
61216	2012
61222	2013
61275	2013
61276	2013
61339	2006
61340	2008
61343	2009
61345	2010
61346	2010
61347	2007
61429	2013
61479	2002
61498	2013
61533	1973
61534	2007
61545	2013
61730	2013
61821	2012
61962	2013
62115	2013
62281	2013
62285	2013
62422	2003
62571	2008
62628	2013
62680	2015
62718	2013
62835	2001
62893	2001
62940	2013
62946	2013
62948	2013
63012	1995
63013	1985
63078	2014
63130	2013
63131	2012
63151	2012
63276	2002
63279	1999
63280	1998
63281	2005
63332	1990
63333	1993
63384	2005
63686	1989
63714	2012
63750	1988
63927	2014
63933	2002
64048	1951
64086	1940
64087	1941
64094	1953
64095	1955
64096	1963
64140	2013
64172	2014
64276	2009
64541	2006
64988	2013
64993	2013
65163	2011
65376	2003
65565	2013
65601	2013
65856	2010
65871	2009
65883	1989
65923	2010
65970	2013
66186	2013
66202	2014
66234	1977
66242	1995
66243	1996
66244	1999
66246	2000
66260	2006
66262	2013
66338	2013
66376	1987
66390	1985
66405	2013
66410	2013
66411	2013
66414	2013
66444	2010
66449	2013
66491	2013
66523	2013
66655	2013
66693	2013
66941	2013
66954	2013
66991	2012
67217	2013
67227	2013
67229	2012
67373	2014
67376	2014
67407	2013
67451	2013
67452	2013
67729	2000
67737	1987
67745	1998
67748	2009
67749	2011
67753	1980
67754	1980
67755	1981
67758	1985
67760	1987
67762	1995
67763	1996
67764	1989
67765	1990
67766	1991
67767	1992
67768	1995
67807	2014
67809	2013
67811	2012
67818	2012
67826	2013
67990	2004
68022	2013
68031	2013
68035	2013
68237	2001
68269	2013
68271	1989
68277	2004
68284	2017
68461	2013
68535	2013
68551	2013
68591	2013
68618	1996
68681	2008
68730	2013
68756	2014
68757	2013
68807	2011
68812	2013
68935	2013
68953	2007
68961	1996
68963	1997
68964	1998
68966	1999
68967	2000
68972	2002
69069	2013
69081	2009
69103	2014
69163	2009
69165	2013
69214	2013
69253	2013
69295	2002
69321	1994
69466	1985
69467	1981
69484	2013
69494	2013
69496	2013
69942	2013
69943	2013
69944	2013
70131	2013
70167	2013
70192	2013
70322	2013
70323	2013
70960	2013
71259	2013
71594	2013
71734	2013
71802	2013
71955	2013
72109	2013
72266	2015
72297	2006
72299	2011
72337	1993
72340	1993
72342	1995
72343	1996
72347	1995
72348	1994
72414	2005
72651	2013
72655	2006
72753	1994
72767	2012
72814	1990
72815	1988
72915	2007
72940	2013
72941	2013
72942	2014
72946	2014
73010	2001
73023	1989
73083	2013
73259	2006
73341	2006
73440	2013
73441	1984
73712	2012
73820	2010
73825	2013
73828	2014
73920	2013
74116	2013
74206	2013
74541	2007
74542	1996
74625	2013
74628	2014
74640	2013
74659	2013
74662	1993
74663	2013
74755	2014
74901	2014
75055	2013
75180	2013
75440	2014
75457	2003
75458	2004
75459	1991
75521	2013
75533	2013
75534	2004
75568	2012
75702	2013
75758	1982
75855	1979
75898	2007
75899	2013
75907	2005
75989	2014
76194	2013
76319	2013
76325	2014
76368	2013
76704	2013
76836	2013
77014	2013
77016	2013
77048	2013
77143	2013
77170	2014
77171	2013
77188	2014
77471	2013
77473	2013
77476	2014
77479	2013
77480	2014
77551	2013
77552	2013
77570	2013
77608	2013
77625	2014
77646	2013
77647	2013
77706	2013
77756	2013
77760	2013
78282	2014
78319	2013
78398	2013
78404	2013
78405	2013
78406	2013
78408	2013
78474	2014
78479	1984
78490	1957
78492	1981
78493	1958
78494	2005
78542	2013
78796	2014
78798	2013
78799	2013
78801	2013
78919	2013
79093	2005
79114	2013
79176	1992
79225	2014
79226	2014
79227	2014
79228	2014
79229	2014
79350	2014
79419	2014
79467	2013
79656	1993
79658	1998
79660	1998
79661	1998
79662	1998
79676	2014
79678	1999
79682	2000
79685	2000
79686	2000
79689	2000
79701	2013
79802	2014
79813	2013
79973	2013
79977	2002
80195	2013
80196	2008
80197	1914
80198	1908
80199	1982
80205	2013
80442	2013
80548	2014
80599	2013
80607	2013
80698	1996
80763	2013
80778	2013
80787	2014
80837	2014
80838	2014
80839	2013
80840	2013
80864	2014
80913	2015
80918	2006
80932	2013
80985	2013
80993	2013
80995	2013
80996	2013
81034	2013
81109	2012
81179	2010
81186	2014
81299	1988
81372	2013
81386	2013
81404	2010
81421	2013
81674	2014
81846	2014
81847	2014
81886	2005
82046	2013
82079	2013
82193	2014
82214	2011
82231	1987
82233	2013
82322	2014
82510	2013
82572	2014
82717	2004
82756	2010
82770	2012
82777	2013
82896	2014
83012	1998
83067	2015
83079	2014
83124	2014
83295	2014
83402	2014
83548	1997
83731	2014
83737	2014
83868	2014
83869	2014
83915	2014
83929	2013
84081	2014
84083	2014
84122	2012
84171	2014
84189	2013
84386	2015
84493	2014
84501	2014
84506	2014
84519	2013
84521	2013
84542	2013
84547	2004
84701	2014
84719	2014
84728	2008
84756	2001
84758	2010
84793	2013
84801	2015
84864	2014
84866	2013
84872	2014
84873	2014
84984	1993
84986	1996
84987	1999
84988	2000
84989	2001
84990	2002
84991	2002
84993	2003
84994	2004
84995	2005
84996	2006
84997	2007
84998	2008
85005	2013
85204	2014
85210	1998
85214	2000
85303	2014
85316	2012
85338	2016
85339	2014
85386	2013
85421	2014
85422	2014
85423	2014
85424	2014
85557	2014
85558	2014
85561	2013
85631	2014
85799	2011
85888	2013
85915	2014
86072	2014
86073	2014
86445	2014
86517	2015
86670	2014
86721	2015
86722	2014
86773	2015
86804	2014
86870	2014
86895	2014
86912	2013
87113	2014
87389	2014
87390	2015
87593	2014
87615	2014
87625	2014
87700	2014
87717	2014
87718	2014
87864	2013
87936	2012
88039	2014
88041	2014
88287	2014
88311	1993
88348	2014
88354	2013
88411	2014
88412	2014
88433	2014
88438	2013
88441	2013
88473	2014
88493	2014
88540	2013
88562	2007
88564	2007
88595	1943
88676	2014
88715	2014
88731	2014
88741	2014
88954	2014
89211	2014
89216	2014
89279	2014
89485	2014
89486	2014
89488	2015
89511	2014
89536	2013
89594	2013
89712	2001
89751	2014
89875	1985
89942	2014
90005	2014
90068	1998
90175	2013
90222	2014
90223	2007
90367	2014
90368	2014
90388	2014
90390	2012
90391	2012
90502	2014
90512	2015
90772	2014
90789	2003
90792	2013
90795	2005
90799	2000
90815	2015
90880	2014
90931	2013
90967	2014
90968	2014
91085	2014
91135	2014
91205	2018
91222	2014
91252	2013
91322	2015
91341	2013
91350	2013
91420	2014
91433	2008
91442	2014
91454	2013
91517	2014
91573	2014
91612	2013
91626	2014
91628	2003
91640	2014
91651	2013
91868	2013
91946	2014
91985	2014
91986	2014
91987	2014
92161	2014
92290	2014
92299	2013
92382	2014
92412	2014
92415	2014
92423	2014
92429	2014
92430	2014
92627	2013
92705	2014
92826	2014
92836	2014
93044	2013
93258	2014
93356	2014
93377	2013
93424	2014
93438	2015
93509	2014
93545	2014
93714	2014
93739	2014
93865	2014
94040	2016
94236	2014
94244	2014
94259	2013
94335	2014
94429	2013
94696	2014
94893	2003
94929	2014
94985	1973
95010	2014
95095	2014
95225	2014
95419	2007
95445	2014
95506	2014
95618	2014
95679	2014
95783	2014
95784	2014
95788	2014
95796	2014
95800	2014
95810	2014
95824	2014
95825	2014
96113	2014
96130	2014
96167	2009
96340	1991
96600	2015
96643	2013
96645	2013
96668	2011
96759	2007
96775	2014
96787	2014
96788	2014
96849	2013
96861	2014
96918	2014
96977	2014
97045	2014
97112	2014
97197	2014
97305	2013
97447	2013
97477	2014
97561	2014
97825	2014
97927	2014
97945	2014
98217	2014
98286	2014
98294	2014
98367	2014
98371	2010
98638	2016
98693	2014
99116	2014
99505	2014
99538	2014
99740	2014
99741	2009
99748	2014
99796	2015
99806	2014
99809	2014
99810	2014
99859	2014
99889	2014
99906	2014
99925	2010
99926	2008
99941	2015
99951	2014
99952	2009
99962	2014
100032	2011
100040	2014
100205	2015
100227	2014
100403	2015
100405	2015
100437	2014
100443	2014
100444	2014
100447	2017
100448	2015
100449	2014
100450	2014
100451	1997
100498	2014
100501	2014
100511	2015
100517	2014
100526	2014
100557	2014
100565	2014
100705	2014
100763	2014
100857	2014
100858	2016
100986	2014
101153	2014
101162	2000
101185	2013
101195	2014
101266	2014
101267	2015
101268	2014
101322	2014
101375	2013
101399	2015
101437	2015
101442	2015
101518	2014
101737	2009
101784	2014
101799	2014
101820	2014
101994	2018
102134	2015
102140	2015
102427	2012
102551	2014
102552	2014
102694	2014
102774	2015
103023	2015
103127	2014
103160	2006
103161	2005
103232	2014
103276	2014
103304	2014
103470	2009
103671	2014
103718	1998
103809	2014
103810	2014
103811	2014
103812	2014
103813	2014
103831	2014
103906	2014
104086	2016
104138	2014
104139	2014
104196	2014
104219	2014
104420	2015
104468	2014
104521	2014
104569	2014
104591	2014
104661	2006
104878	2014
104879	2014
104906	2014
104908	2014
104949	2015
105075	2015
105155	2014
105191	2015
105214	2014
105255	2015
105278	2014
105426	2014
105543	2014
105592	2014
105745	1988
105781	2002
105875	2014
105881	2005
105951	2014
105969	2015
106060	2015
106207	2014
106212	2015
106238	2012
106239	2014
106292	2015
106314	2014
106329	2016
106653	2010
106654	2010
106655	2011
106656	2012
106693	2015
106818	2015
106834	2014
106879	2014
106923	2012
106981	2015
107070	2021
107099	2015
107100	2015
107186	2014
107199	2015
107443	2014
107454	1969
107474	2014
107476	2015
107543	2014
107671	2015
107835	2015
107917	2005
107928	2013
107957	2015
107974	2015
108009	2015
108010	2015
108011	2015
108012	2015
108015	2006
108016	2008
108017	2005
108019	2004
108021	1997
108023	1989
108087	1988
108090	1986
108093	2015
108249	2014
108377	2015
108438	2015
108494	2014
108514	2014
108595	2014
108742	2016
108757	2015
108818	1964
108820	2015
108880	2014
108916	2014
108918	2014
109053	2014
109203	2014
109328	2014
109356	2015
109375	2017
109386	2015
109403	2014
109483	2015
109541	2015
109604	1963
109606	2012
109613	2014
109724	2015
109739	2015
109869	2015
109948	2014
109956	2018
110048	2015
110049	2014
110062	2014
110148	2014
110239	2015
110244	2014
110434	2011
110467	2014
110485	2014
110526	2014
110568	2015
110600	2015
110641	2014
110648	2015
110658	2016
110783	2000
110867	2015
110885	2014
110917	2008
110919	2014
110961	2015
111081	2015
111097	2014
111317	1991
111359	2015
111361	2017
111760	2015
111761	2016
111762	2013
111889	2015
111894	2014
112133	2015
112146	2015
112151	2015
112305	2015
112357	2000
112371	2009
112397	1968
112419	1988
112481	2015
112594	2012
112641	2014
112652	2013
112770	2015
112822	2015
112838	2015
112905	2015
112978	2014
113078	2014
113134	2015
113135	1956
113292	2015
113327	2006
113629	2015
113631	2015
113649	1932
113650	1928
113887	2015
113906	2015
114044	2014
114062	2014
114105	2012
114161	2014
114184	2014
114197	2015
114391	2014
114394	2015
114488	2015
114612	2014
114685	2015
114706	2018
114745	2014
114758	2015
114885	2009
114967	2015
114968	2016
115008	2015
115244	2002
115292	2015
115338	2015
115339	2015
115615	2016
115660	2014
115661	2015
115732	2015
115735	2015
115780	2015
115908	2015
115917	2015
115932	2014
115980	2015
116034	2015
116045	2014
116050	2015
116142	2007
116145	2007
116148	2005
116225	2014
116276	2014
116287	2015
116370	2014
116461	2015
116651	2015
116716	2015
116742	2015
116747	2014
116867	2015
116871	2015
117029	2015
117095	2015
117148	2019
117151	2015
117153	2015
117155	2015
117282	2016
117489	2002
117556	2015
117558	2015
117601	2016
117640	2015
117645	2014
117728	2009
117731	2015
117777	2016
117808	1988
117898	2004
117899	2006
118066	2014
118067	2015
118098	2015
118107	2015
118262	2014
118335	2017
118336	2015
118339	2013
118696	2014
118781	2016
118782	2015
118783	2015
118784	2015
118785	2015
118906	2015
118908	2015
119034	2015
119035	2015
119086	2014
119187	2015
119279	2015
119344	2015
119349	2015
119356	2014
119364	2014
119389	2015
119394	2016
119643	2012
119677	2015
119684	1981
119687	2016
119719	2015
119795	2015
119886	2015
119889	2015
119892	2013
119985	2015
120042	2015
120067	2011
120069	2005
120070	2003
120177	2015
120186	2015
120187	2015
120188	2015
120191	2015
120205	2015
120224	2015
120236	2015
120369	2015
120445	2015
120700	2015
120701	2015
120703	2015
120705	2015
120791	2015
120925	2015
120930	2015
121002	2015
121003	2015
121108	2015
121126	2014
121187	2015
121377	2015
121596	2015
121739	1981
121745	1995
121746	2002
121747	1999
121804	2013
122606	2015
122767	2014
122772	2016
122864	2015
122890	2015
123136	2015
123178	2016
123256	1986
123281	2015
123335	2015
123467	2006
123539	2015
123568	2015
124185	2015
124269	2014
124341	2015
124532	2016
124615	2015
124646	2015
124649	2014
124778	2015
124969	2009
125025	2014
125049	2015
125624	2015
125807	2015
125896	2015
125899	2015
125900	2017
125917	2015
126018	2009
126022	2009
126024	2015
126034	2015
126157	2015
126173	2016
126175	2015
126177	2016
126185	2016
126461	2015
126581	2015
126606	2015
126615	2002
126618	2008
126623	2015
126779	2015
126798	2014
127166	2015
127172	2015
127294	2015
127306	1933
127448	2016
127563	2015
127573	2015
127716	2015
127724	2015
127817	2015
127827	2015
127979	2015
128131	2019
128239	2016
128322	2015
128635	2015
128801	2015
128808	2015
128838	2003
128885	2015
128952	2015
129007	2015
129014	2015
129087	2015
129091	2015
129105	2015
129131	2015
129222	2015
129224	2015
129233	2014
129246	2015
129384	2015
129614	2015
129687	2015
129770	2015
129805	2017
129807	2018
129844	2015
129927	2011
129960	2015
129976	2015
129988	2015
130093	2015
130098	2016
130165	2015
130230	2015
130231	2015
130234	2015
130250	2015
130344	2015
130364	2015
130433	2015
130452	2015
130609	2015
130747	2016
131041	1981
131090	2015
131225	2015
131427	2016
131540	2016
131622	2015
131717	2015
131779	2016
131800	2016
131803	2015
131891	2016
131901	2017
132197	2015
132212	2016
132220	2015
132366	1943
132368	1943
132370	1944
132372	1945
132373	1947
132376	1949
132380	1952
132422	1993
132580	2016
132725	2015
132734	2017
132754	2015
132817	2019
132829	2015
132981	2017
133192	2015
133387	2016
133403	2016
133608	2015
133679	2003
133680	2005
133690	2015
133860	2016
133962	2015
133975	2017
134038	2015
134057	2015
134204	2016
134232	2015
134261	2016
134390	2016
134543	2015
134951	2016
135202	2015
135275	2016
135558	2015
135805	2015
135816	2016
136213	2016
136225	2016
136226	2016
136249	2009
136311	2015
136336	2015
136371	2016
136600	2016
136601	2016
136603	2016
136756	2017
136764	2015
136876	1975
136883	1984
136884	1985
136913	2015
137062	2015
137063	2015
137292	2006
137504	2015
137576	2015
137580	2015
137722	2016
137757	2015
137892	2016
137937	2015
138053	2016
138180	2015
138205	2015
138210	2016
138352	2014
138440	2016
138754	2016
138829	2015
138834	2015
138844	2015
138960	2015
139016	2015
139022	2015
139046	2016
139081	2015
139137	2016
139221	2016
139317	2013
139318	2014
139324	2015
139400	2015
139408	2015
139475	2012
139655	2002
139663	2015
139670	2016
139786	2015
139800	2015
139830	2016
139950	2015
139964	2016
140001	2016
140020	2016
140075	2015
140217	2015
140307	2016
140634	2015
140656	2016
140657	2016
140672	2010
140986	2012
141078	2015
141225	2015
141530	2015
141588	2015
141616	2015
141781	2015
141799	2016
141806	2016
141852	2015
142086	2015
142153	2015
142227	1962
142409	2016
142678	2016
142758	2016
142812	2016
142990	2016
143093	2016
143099	2016
143205	2017
143558	2016
143694	2018
143740	2016
143751	2015
143753	2016
144041	2014
144043	2017
144087	2015
144211	2008
144357	2016
144414	2015
144465	2016
144620	2016
144650	2016
144665	2003
144666	2008
144667	2001
144671	2002
144843	2016
144846	2016
144852	2016
145129	2015
145354	2019
145355	2016
145365	2013
145407	2016
145457	2016
145667	2015
145734	2015
145735	2015
145739	2015
145745	2015
145775	2015
145781	2016
145908	2016
145912	2015
145946	2016
146028	2016
146093	2016
146104	2016
146162	2015
146172	2016
146181	2017
146408	2015
146457	2017
146503	2016
146611	2016
146732	2017
146737	2016
146754	2016
146861	2016
146923	2015
146994	2016
147036	2016
147067	2016
147068	2016
147085	2016
147147	2017
147274	2015
147343	2016
147359	2015
147364	2015
147365	2015
147438	2016
147466	2016
147568	2016
147613	2016
147683	2016
147686	2015
147706	2015
147780	2016
147791	2015
147792	2015
147920	2015
147934	2004
148036	2016
148037	2017
148072	2015
148095	2016
148096	2016
148097	2016
148098	2016
148099	2017
148142	2016
148181	2017
148226	2016
148233	2016
148241	2016
148281	2016
148319	2006
148361	2016
148389	2017
148416	2016
148436	2016
148481	2018
148726	2016
148729	2017
148846	2016
149078	2016
149257	2016
149361	2016
149412	2016
149959	2016
149983	2015
149993	2016
150239	2015
150246	2018
150490	2016
150746	2016
150775	2016
150955	2016
151345	2015
151482	2015
151502	2008
151906	2016
151974	2017
152091	2016
152092	2016
152365	2019
152454	2005
152567	2016
152691	2015
153114	2016
153140	2016
153193	2016
153195	2016
153196	2017
153197	2017
153214	2016
154073	2016
154112	2015
154689	2016
154771	2018
154971	2016
155281	2016
155359	2017
155704	2016
155778	2016
156591	2016
156731	2016
156734	2016
157622	2015
157922	2016
158003	2015
158043	2015
158315	2015
158316	2016
158415	2016
158796	2016
159159	2019
159269	2016
159335	2016
159365	2016
159661	2016
159690	2020
159725	2019
159795	2017
159824	2016
159826	2016
159892	2016
160124	2016
160209	2016
160210	2016
160220	2016
160271	2016
160328	2016
160674	2016
161704	2016
161710	2016
161765	2017
161793	2016
161818	2009
161941	2016
161942	2016
161948	2014
162032	2017
162040	2016
162049	2004
162688	2008
162715	2017
162768	2015
162771	2016
162792	2016
162802	2016
163046	2016
163114	2017
163169	2015
163447	2016
163473	2015
163711	2017
164649	2016
165046	2016
165251	2017
165553	2016
165589	2016
165738	2016
165785	2016
165802	2017
165805	2017
165806	2017
165829	2016
165889	2015
165892	2016
165972	2016
166348	2016
167028	2016
167180	2016
167235	2016
167348	2016
167386	2016
167433	2016
167434	2016
167518	2016
167655	2017
167721	2016
167729	2016
167980	2016
168123	2016
168204	2016
168227	2016
168417	2016
168466	2016
168468	2016
168559	2016
168634	2016
168902	2016
168905	2016
169076	2016
169148	2016
169153	2017
169274	2016
169325	2015
169425	2016
169917	2016
169942	2016
170120	2016
170191	2016
170241	2018
170242	2016
170261	2016
170415	2016
170557	2016
170689	2019
170762	2016
170772	2016
170774	2014
170777	2014
171068	2016
171120	2016
171121	2016
171122	2016
171363	2017
171366	2016
172155	2017
172492	2016
172494	2017
172498	2017
172518	2016
172588	2016
172957	2016
173303	2017
173849	2016
173850	2017
174043	2017
174138	2017
174141	2016
174142	2016
174143	2017
174147	2016
174186	2018
174222	2017
174504	2016
174519	2016
174584	2016
174592	2017
174638	2016
174765	2016
174998	2016
175137	2016
175198	2016
175362	2017
175398	2018
175399	2018
175402	2016
175404	2018
175405	2016
175410	2016
175424	2017
175428	2017
175432	2017
175457	2016
175460	2016
175525	2016
175527	2016
175529	2016
175530	2017
175531	2016
175532	2016
175533	2017
175536	2016
175542	2016
175543	2016
175547	2016
175568	2016
175581	2016
175596	2017
175599	2019
175600	2020
175601	2018
175603	2016
176025	2017
176292	2016
176296	2016
176478	2017
176509	2016
176518	2016
176599	2016
176615	2017
176958	2016
177084	2016
177092	2016
177094	2016
177302	2016
177664	2016
